"","session","site","habitat","octocoral","stony","relief_cm","order","family","binomial","species","size_bin","predator_presence","nocturnal","position","behavior","max_length","colouration","cryptic_behaviour","SVC_date","SVC_max_depth","SVC_area","SVC_abundance","SVC_density","prey_date","prey_depth","prey_area","prey_abundance","prey_density","SVC_prey_difference","total_density","log_difference","average_depth"
"2993",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Halichoeres garnoti","yellowhead wrasse",1,0,0,"demersal","shoaling",19.3,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,11,0.06875,-0.063091157580094,0.074408842419906,-2.34897176208095,43.1625
"2994",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Scarus iseri","striped parrotfish",1,0,0,"demersal","shoaling",35,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,2,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,43.1625
"2995",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Tetraodontiformes","Tetraodontidae","Canthigaster rostrata","sharpnose puffer",1,0,0,"demersal","solitary",12,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,16,0.1,-0.094341157580094,0.105658842419906,-2.71917485822074,43.1625
"2996",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Acanthuridae","Acanthurus chirurgus","doctorfish",2,0,0,"demersal","solitary",35,"cryptic",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"2997",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Chaetodontidae","Chaetodon capistratus","foureye butterflyfish",1,0,0,"demersal","solitary",7.5,"conspicuous",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"2998",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Acanthuridae","Acanthurus tractus","ocean surgeonfish",3,0,0,"demersal","solitary",35,"none",0,"2015-03-16",53,176.7145868,3,0.016976527259718,"2015-03-16",33.325,160,1,0.00625,0.010726527259718,0.023226527259718,0.908065396901265,43.1625
"2999",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacentridae","Stegastes partitus","bicolor damselfish",1,0,0,"demersal","solitary",10,"conspicuous",0,"2015-03-16",53,176.7145868,6.5,0.036782475729389,"2015-03-16",33.325,160,46,0.2875,-0.250717524270611,0.324282475729389,-2.03284969586328,43.1625
"3000",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",1,0,0,"demersal","shoaling",28,"cryptic",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,12,0.075,-0.069341157580094,0.080658842419906,-2.43478768166581,43.1625
"3001",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Thalassoma bifasciatum","bluehead wrasse",1,0,0,"demersal","shoaling",25,"conspicuous",0,"2015-03-16",53,176.7145868,2.5,0.014147106049765,"2015-03-16",33.325,160,6,0.0375,-0.023352893950235,0.051647106049765,-0.932848747402462,43.1625
"3002",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacentridae","Chromis cyanea","blue chromis",1,0,0,"demersal","shoaling",25,"conspicuous",1,"2015-03-16",53,176.7145868,6.25,0.0353677651244125,"2015-03-16",33.325,160,0,0,0.0353677651244125,0.0353677651244125,3.59368280878567,43.1625
"3003",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacentridae","Chromis multilineata","brown chromis",2,0,0,"demersal","shoaling",20,"none",0,"2015-03-16",53,176.7145868,5,0.02829421209953,"2015-03-16",33.325,160,1,0.00625,0.02204421209953,0.03454421209953,1.3963884883778,43.1625
"3004",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",2,0,0,"demersal","shoaling",28,"cryptic",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,18,0.1125,-0.106841157580094,0.118158842419906,-2.83585717830094,43.1625
"3005",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Beryciformes","Holocentridae","Holocentrus adscensionis","squirrelfish",5,0,1,"demersal","solitary",60.8,"none",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,2,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,43.1625
"3006",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Chaetodontidae","Chaetodon sedentarius","reef butterflyfish",2,0,0,"demersal","solitary",15,"conspicuous",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3007",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Sparisoma viride","stoplight parrotfish",5,0,0,"demersal","shoaling",50,"none",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,1,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,43.1625
"3008",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacanthidae","Holacanthus tricolor","rock beauty",3,0,0,"demersal","solitary",35,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3009",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacentridae","Stegastes xanthurus","cocoa damselfish",2,0,0,"demersal","solitary",12.5,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3010",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Serranidae","Hypoplectrus unicolor","butter hamlet",2,0,0,"demersal","solitary",13,"conspicuous",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,1,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,43.1625
"3011",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacanthidae","Holacanthus ciliaris","queen angelfish",5,0,0,"demersal","solitary",45,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,2,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,43.1625
"3012",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Serranidae","Hypoplectrus nigricans","black hamlet",2,0,0,"demersal","solitary",15.2,"none",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3013",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Serranidae","Serranus tigrinus","harlequin bass",2,0,0,"demersal","solitary",12.3,"conspicuous",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,2,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,43.1625
"3014",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Lutjanidae","Lutjanus analis","mutton snapper",6,1,0,"demersal","solitary",94,"cryptic",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3015",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Tetraodontiformes","Tetraodontidae","Sphoeroides spengleri","bandtail puffer",2,0,0,"demersal","solitary",15,"cryptic",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3016",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Tetraodontiformes","Balistidae","Balistes capriscus","gray triggerfish",5,0,0,"demersal","solitary",60,"none",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3017",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Lachnolaimus maximus","hogfish",4,0,0,"demersal","solitary",91,"cryptic",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3018",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Sparisoma atomarium","greenblotch parrotfish",2,0,0,"demersal","shoaling",25,"none",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,2,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,43.1625
"3019",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Clepticus parrae","creole wrasse",1,0,0,"demersal","shoaling",30,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3020",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Tetraodontiformes","Monacanthidae","Aluterus scriptus","scrawled filefish",6,0,0,"demersal","solitary",110,"conspicuous",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3021",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Epinephelidae","Cephalopholis cruentata","graysby",2,1,1,"demersal","solitary",33,"conspicuous",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,2,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,43.1625
"3022",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Syngnathiformes","Aulostomidae","Aulostomus maculatus","trumpetfish",6,1,0,"demersal","solitary",80,"none",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3023",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacentridae","Stegastes partitus","bicolor damselfish",2,0,0,"demersal","solitary",10,"conspicuous",0,"2015-03-16",53,176.7145868,19.5,0.110347427188167,"2015-03-16",33.325,160,43,0.26875,-0.158402572811833,0.379097427188167,-0.884840316331201,43.1625
"3024",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",3,0,0,"demersal","shoaling",28,"cryptic",1,"2015-03-16",53,176.7145868,5,0.02829421209953,"2015-03-16",33.325,160,4,0.025,0.00329421209952997,0.05329421209953,0.119293419222901,43.1625
"3025",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Thalassoma bifasciatum","bluehead wrasse",2,0,0,"demersal","shoaling",25,"conspicuous",0,"2015-03-16",53,176.7145868,7.5,0.042441318149295,"2015-03-16",33.325,160,31,0.19375,-0.151308681850705,0.236191318149295,-1.50030566544893,43.1625
"3026",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacentridae","Chromis cyanea","blue chromis",2,0,0,"demersal","shoaling",25,"conspicuous",1,"2015-03-16",53,176.7145868,18.75,0.106103295373237,"2015-03-16",33.325,160,13,0.08125,0.0248532953732374,0.187353295373237,0.264030356459394,43.1625
"3027",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Halichoeres garnoti","yellowhead wrasse",2,0,0,"demersal","shoaling",19.3,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,16,0.1,-0.094341157580094,0.105658842419906,-2.71917485822074,43.1625
"3028",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Scarus iseri","striped parrotfish",3,0,0,"demersal","shoaling",35,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,1,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,43.1625
"3029",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Tetraodontiformes","Tetraodontidae","Canthigaster rostrata","sharpnose puffer",2,0,0,"demersal","solitary",12,"conspicuous",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,8,0.05,-0.044341157580094,0.055658842419906,-2.03587997410381,43.1625
"3030",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Acanthuridae","Acanthurus chirurgus","doctorfish",3,0,0,"demersal","solitary",35,"cryptic",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,0,0,0.00565884241990599,0.00565884241990599,1.89594565862052,43.1625
"3031",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Chaetodontidae","Chaetodon capistratus","foureye butterflyfish",2,0,0,"demersal","solitary",7.5,"conspicuous",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,1,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,43.1625
"3032",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Acanthuridae","Acanthurus tractus","ocean surgeonfish",4,0,0,"demersal","solitary",35,"none",0,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,2,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,43.1625
"3033",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",4,0,0,"demersal","shoaling",28,"cryptic",1,"2015-03-16",53,176.7145868,1,0.00565884241990599,"2015-03-16",33.325,160,1,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,43.1625
"3034",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacentridae","Stegastes leucostictus","beaugregory",2,0,0,"demersal","solitary",10,"none",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,3,0.01875,-0.01875,0.01875,-2.98315349134713,43.1625
"3035",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacentridae","Chromis cyanea","blue chromis",3,0,0,"demersal","shoaling",25,"conspicuous",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
"3036",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Acanthuridae","Acanthurus coeruleus","blue tang",5,0,0,"demersal","solitary",36,"cryptic",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
"3037",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Thalassoma bifasciatum","bluehead wrasse",3,0,0,"demersal","shoaling",25,"conspicuous",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,5,0.03125,-0.03125,0.03125,-3.47351804324178,43.1625
"3038",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Gobiidae","Coryphopterus glaucofraenum","bridled goby",1,0,0,"demersal","solitary",8,"cryptic",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,9,0.05625,-0.05625,0.05625,-4.04742764243435,43.1625
"3039",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Gobiidae","Coryphopterus glaucofraenum","bridled goby",2,0,0,"demersal","solitary",8,"cryptic",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,43.1625
"3040",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Pomacentridae","Chromis multilineata","brown chromis",3,0,0,"demersal","shoaling",20,"none",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,3,0.01875,-0.01875,0.01875,-2.98315349134713,43.1625
"3041",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Gobiidae","Coryphopterus dicrus","colon goby",1,0,0,"demersal","solitary",5,"cryptic",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
"3042",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Gobiidae","Coryphopterus dicrus","colon goby",2,0,0,"demersal","solitary",5,"cryptic",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
"3043",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Gobiidae","Gnatholepis thompsoni","goldspot goby",1,0,0,"demersal","solitary",5.6,"cryptic",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,9,0.05625,-0.05625,0.05625,-4.04742764243435,43.1625
"3044",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Tetraodontiformes","Balistidae","Balistes capriscus","gray triggerfish",6,0,0,"demersal","solitary",60,"none",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,43.1625
"3045",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Epinephelidae","Cephalopholis cruentata","graysby",3,1,1,"demersal","solitary",33,"conspicuous",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,43.1625
"3046",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Sparisoma atomarium","greenblotch parrotfish",1,0,0,"demersal","shoaling",25,"none",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,3,0.01875,-0.01875,0.01875,-2.98315349134713,43.1625
"3047",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Lachnolaimus maximus","hogfish",5,0,0,"demersal","solitary",91,"cryptic",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,3,0.01875,-0.01875,0.01875,-2.98315349134713,43.1625
"3048",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Gobiidae","Coryphopterus personatus","masked goby",1,0,0,"demersal","schooling",4,"conspicuous",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,5,0.03125,-0.03125,0.03125,-3.47351804324178,43.1625
"3049",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Acanthuridae","Acanthurus tractus","ocean surgeonfish",5,0,0,"demersal","solitary",35,"none",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
"3050",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Gobiidae","Coryphopterus eidolon","pallid goby",1,0,0,"demersal","solitary",6,"cryptic",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,4,0.025,-0.025,0.025,-3.25809653802148,43.1625
"3051",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Gobiidae","Coryphopterus eidolon","pallid goby",2,0,0,"demersal","solitary",6,"cryptic",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
"3052",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Scarus taeniopterus","princess parrotfish",4,0,0,"demersal","shoaling",35,"conspicuous",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
"3053",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",5,0,0,"demersal","shoaling",28,"cryptic",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,43.1625
"3054",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Chaenopsidae","Acanthemblemaria aspera","roughhead blenny",1,0,0,"benthic","solitary",4,"cryptic",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,43.1625
"3055",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Anguilliformes","Ophichthidae","Myrichthys breviceps","sharptail eel",6,1,0,"benthic","solitary",102,"conspicuous",1,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
"3056",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Tetraodontiformes","Ostraciidae","Lactophrys triqueter","smooth trunkfish",3,0,0,"demersal","solitary",30,"conspicuous",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
"3057",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Labridae","Bodianus rufus","spanish hogfish",2,0,0,"demersal","solitary",40,"conspicuous",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,43.1625
"3058",188,"BISC-W60-4b","Continuous",50,5,27.9230769230769,"Perciformes","Mullidae","Pseudupeneus maculatus","spotted goatfish",4,0,0,"demersal","shoaling",30,"conspicuous",0,"2015-03-16",53,176.7145868,0,0,"2015-03-16",33.325,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,43.1625
